2025-07-08 14:40:23,039 - GeneRegulationLogger - INFO - [Epoch 44] 新最佳损失: 3.5750 | 模型已保存
2025-07-08 14:40:23,076 - GeneRegulationLogger - INFO - [Epoch 45] 新最佳损失: 3.5391 | 模型已保存
2025-07-08 14:40:23,114 - GeneRegulationLogger - INFO - [Epoch 46] 新最佳损失: 3.4276 | 模型已保存
2025-07-08 14:40:23,152 - GeneRegulationLogger - INFO - [Epoch 47] 新最佳损失: 3.4251 | 模型已保存
2025-07-08 14:40:23,191 - GeneRegulationLogger - INFO - [Epoch 48] 新最佳损失: 3.3301 | 模型已保存
2025-07-08 14:40:23,229 - GeneRegulationLogger - INFO - [Epoch 49] 新最佳损失: 3.3111 | 模型已保存
2025-07-08 14:40:23,270 - GeneRegulationLogger - INFO - [Epoch 50] 新最佳损失: 3.2589 | 模型已保存
2025-07-08 14:40:23,309 - GeneRegulationLogger - INFO - [Epoch 51] 新最佳损失: 3.2479 | 模型已保存
2025-07-08 14:40:23,350 - GeneRegulationLogger - INFO - [Epoch 52] 新最佳损失: 3.2088 | 模型已保存
2025-07-08 14:40:23,389 - GeneRegulationLogger - INFO - [Epoch 53] 新最佳损失: 3.1975 | 模型已保存
2025-07-08 14:40:23,428 - GeneRegulationLogger - INFO - [Epoch 54] 新最佳损失: 3.1396 | 模型已保存
2025-07-08 14:40:23,467 - GeneRegulationLogger - INFO - [Epoch 55] 新最佳损失: 3.1237 | 模型已保存
2025-07-08 14:40:23,506 - GeneRegulationLogger - INFO - [Epoch 56] 新最佳损失: 3.1226 | 模型已保存
2025-07-08 14:40:23,544 - GeneRegulationLogger - INFO - [Epoch 57] 新最佳损失: 3.0857 | 模型已保存
2025-07-08 14:40:23,617 - GeneRegulationLogger - INFO - [Epoch 59] 新最佳损失: 3.0839 | 模型已保存
2025-07-08 14:40:23,657 - GeneRegulationLogger - INFO - [Epoch 60] 新最佳损失: 3.0535 | 模型已保存
2025-07-08 14:40:23,696 - GeneRegulationLogger - INFO - [Epoch 61] 新最佳损失: 3.0277 | 模型已保存
2025-07-08 14:40:23,768 - GeneRegulationLogger - INFO - [Epoch 63] 新最佳损失: 3.0047 | 模型已保存
2025-07-08 14:40:23,903 - GeneRegulationLogger - INFO - [Epoch 67] 新最佳损失: 2.9896 | 模型已保存
2025-07-08 14:40:23,947 - GeneRegulationLogger - INFO - [Epoch 68] 新最佳损失: 2.9556 | 模型已保存
2025-07-08 14:40:24,089 - GeneRegulationLogger - INFO - [Epoch 72] 新最佳损失: 2.9272 | 模型已保存
